# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.misses,1772304709422000000,1772304762514000000,0
FilePageCache.maxCacheSizeInBytes,1772304709422000000,1772304762514000000,306225152
MappedFileStorage.totalTimeSpentOnMappingUs,1772304709422000000,1772304762514000000,12181
StorageLockContext.competingThreads.90P,1772304709422000000,1772304762514000000,0
DirectByteBufferAllocator.reclaimed,1772304709422000000,1772304762514000000,45
MappedFileStorage.totalPagesMapped,1772304709422000000,1772304762514000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1772304709422000000,1772304762514000000,0
MappedFileStorage.totalBytesMapped,1772304709422000000,1772304762514000000,0
StorageLockContext.competingThreads.avg,1772304709422000000,1772304762514000000,0.0
FilePageCache.pageLoads,1772304709422000000,1772304762514000000,0
DirectByteBufferAllocator.hits,1772304709422000000,1772304762514000000,0
FilePageCache.maxRegisteredFiles,1772304709422000000,1772304762514000000,449
FilePageCache.pageHits,1772304709422000000,1772304762514000000,259
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772304709422000000,1772304762514000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772304709422000000,1772304762514000000,0
FilePageCache.capacityInBytes,1772304709422000000,1772304762514000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772304709422000000,1772304762514000000,41984000
DirectByteBufferAllocator.disposed,1772304709422000000,1772304762514000000,297
MappedFileStorage.storages,1772304709422000000,1772304762514000000,0
FilePageCache.disposedBuffers,1772304709422000000,1772304762514000000,297
cacheStateStorage.get.counter,1772304709422000000,1772304762514000000,4
cacheStateStorage.get.duration,1772304709422000000,1772304762514000000,6
cacheStateStorage.set.duration,1772304709422000000,1772304762514000000,3
cacheStateStorage.set.counter,1772304709422000000,1772304762514000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772304709422000000,1772304762514000000,85
workspaceModel.entityStorageSnapshotImpl.instances.count,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772304709422000000,1772304762514000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772304709422000000,1772304762514000000,0
workspaceModel.check.recursive.update.ms,1772304709422000000,1772304762514000000,0
workspaceModel.cachedValue.calculated.count,1772304709422000000,1772304762514000000,140
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772304709422000000,1772304762514000000,38
workspaceModel.workspaceFileIndexData.init.ms,1772304709422000000,1772304762514000000,0
workspaceModel.initializing.ms,1772304709422000000,1772304762514000000,0
workspaceModel.cachedValue.total.get.count,1772304709422000000,1772304762514000000,3387
workspaceModel.collect.changes.ms,1772304709422000000,1772304762514000000,0
workspaceModel.init.bridges.ms,1772304709422000000,1772304762514000000,0
workspaceModel.cachedValue.from.cache.count,1772304709422000000,1772304762514000000,3247
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772304709422000000,1772304762514000000,0
workspaceModel.on.changed.ms,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772304709422000000,1772304762514000000,0
workspaceModel.on.before.changed.ms,1772304709422000000,1772304762514000000,0
workspaceModel.updates.ms,1772304709422000000,1772304762514000000,0
workspaceModel.replace.project.model.ms,1772304709422000000,1772304762514000000,0
workspaceModel.loading.from.cache.ms,1772304709422000000,1772304762514000000,0
workspaceModel.update.unloaded.entities.ms,1772304709422000000,1772304762514000000,0
workspaceModel.pre.handlers.ms,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772304709422000000,1772304762514000000,0
workspaceModel.full.replace.project.model.ms,1772304709422000000,1772304762514000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772304709422000000,1772304762514000000,88
workspaceModel.loading.total.ms,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772304709422000000,1772304762514000000,0
workspaceModel.to.snapshot.ms,1772304709422000000,1772304762514000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772304709422000000,1772304762514000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772304709422000000,1772304762514000000,0
